Time,X,Y,Z,Pitch,Yaw,Roll,errorHeight,errorRoll,errorPitch,errorYaw,HLeadOut,HIntegralOut,HeightError
33.756,-0.181,1.013,0.582,0.039,-0.151,-0.031,87.532,-1.845,-2.828,0.808,0.573,210.432,"-2.418
"
34.008,-0.183,1.008,0.596,0.044,-0.151,-0.033,87.558,-1.743,-2.848,0.797,0.584,211.833,"-2.404
"
34.261,-0.184,1.005,0.608,0.049,-0.149,-0.025,87.583,-1.806,-2.895,0.776,0.596,213.227,"-2.392
"
34.512,-0.181,1.004,0.612,0.052,-0.148,-0.030,87.608,-1.786,-3.054,0.761,0.605,214.615,"-2.388
"
34.764,-0.176,1.004,0.612,0.039,-0.148,-0.030,87.635,-1.900,-3.239,0.773,0.610,215.999,"-2.388
"
35.015,-0.170,1.005,0.604,0.035,-0.153,-0.040,87.662,-2.034,-3.493,0.774,0.610,217.382,"-2.396
"
35.267,-0.170,1.002,0.594,0.031,-0.150,-0.046,87.690,-1.685,-3.215,0.788,0.603,218.767,"-2.406
"
35.519,-0.171,0.999,0.586,0.039,-0.147,-0.031,87.719,-1.428,-3.029,0.761,0.594,220.156,"-2.414
"
35.770,-0.169,0.991,0.569,0.053,-0.152,-0.037,87.748,-1.205,-3.094,0.781,0.583,221.551,"-2.431
"
36.022,-0.163,0.986,0.555,0.051,-0.150,-0.029,87.777,-1.168,-3.512,0.789,0.569,222.954,"-2.445
"
36.274,-0.152,0.981,0.544,0.044,-0.150,-0.036,87.809,-1.059,-3.847,0.794,0.556,224.458,"-2.456
"
36.525,-0.148,0.977,0.542,0.025,-0.153,-0.030,87.838,-1.032,-3.700,0.813,0.547,225.875,"-2.458
"
36.777,-0.143,0.967,0.551,0.039,-0.156,-0.047,87.866,-0.642,-3.542,0.839,0.547,227.295,"-2.449
"
37.029,-0.143,0.965,0.560,0.047,-0.155,-0.030,87.893,-0.799,-3.497,0.843,0.554,228.712,"-2.440
"
37.281,-0.144,0.958,0.586,0.037,-0.154,-0.031,87.918,-0.756,-3.357,0.855,0.566,230.124,"-2.414
"
37.532,-0.145,0.959,0.598,0.039,-0.156,-0.029,87.942,-1.120,-3.327,0.850,0.584,231.527,"-2.402
"
37.784,-0.152,0.964,0.632,0.039,-0.158,-0.032,87.966,-1.377,-3.038,0.860,0.606,232.919,"-2.368
"
38.035,-0.156,0.972,0.663,0.054,-0.159,-0.033,87.988,-1.654,-3.160,0.869,0.632,234.296,"-2.337
"
38.287,-0.158,0.980,0.685,0.033,-0.160,-0.033,88.010,-1.898,-3.172,0.898,0.659,235.659,"-2.315
"
38.539,-0.159,0.989,0.702,0.042,-0.163,-0.037,88.033,-2.092,-3.353,0.903,0.680,237.007,"-2.298
"
38.790,-0.161,0.995,0.713,0.038,-0.164,-0.036,88.056,-2.195,-3.152,0.931,0.698,238.344,"-2.287
"
39.042,-0.166,1.001,0.720,0.034,-0.164,-0.041,88.080,-2.176,-2.963,0.929,0.710,239.672,"-2.280
"
39.294,-0.174,1.003,0.719,0.044,-0.164,-0.033,88.104,-1.972,-2.686,0.942,0.716,240.995,"-2.281
"
39.545,-0.176,1.004,0.717,0.040,-0.160,-0.029,88.130,-1.906,-2.602,0.906,0.717,242.316,"-2.283
"
39.797,-0.185,0.999,0.695,0.057,-0.167,-0.040,88.157,-1.626,-2.544,0.934,0.710,243.638,"-2.305
"
40.049,-0.184,0.993,0.673,0.045,-0.167,-0.039,88.185,-1.416,-2.819,0.957,0.696,244.967,"-2.327
"
40.301,-0.178,0.987,0.653,0.041,-0.165,-0.032,88.215,-1.072,-3.292,0.967,0.676,246.306,"-2.347
"
40.552,-0.174,0.981,0.636,0.033,-0.166,-0.032,88.245,-0.884,-3.288,0.963,0.654,247.657,"-2.364
"
40.804,-0.170,0.977,0.626,0.037,-0.165,-0.027,88.275,-0.855,-3.432,0.958,0.638,249.019,"-2.374
"
41.055,-0.160,0.973,0.608,0.044,-0.165,-0.022,88.304,-1.008,-3.454,0.939,0.622,250.391,"-2.392
"
41.307,-0.159,0.974,0.606,0.046,-0.165,-0.023,88.333,-1.295,-3.658,0.951,0.612,251.769,"-2.394
"
41.559,-0.147,0.985,0.593,0.042,-0.165,-0.037,88.362,-1.834,-4.040,0.952,0.602,253.154,"-2.407
"
41.810,-0.131,0.998,0.591,0.049,-0.160,-0.033,88.392,-2.139,-4.655,0.923,0.595,254.636,"-2.409
"
42.062,-0.116,1.006,0.590,0.029,-0.157,-0.044,88.419,-2.035,-4.934,0.896,0.592,256.029,"-2.410
"
42.314,-0.106,1.009,0.588,0.015,-0.159,-0.039,88.447,-1.822,-4.813,0.885,0.590,257.423,"-2.412
"
42.565,-0.105,1.004,0.589,0.023,-0.158,-0.051,88.475,-1.350,-4.236,0.873,0.589,258.818,"-2.411
"
42.817,-0.109,0.994,0.601,0.040,-0.158,-0.040,88.501,-0.965,-3.704,0.881,0.593,260.212,"-2.399
"
43.069,-0.114,0.980,0.612,0.055,-0.160,-0.029,88.527,-0.524,-3.593,0.888,0.601,261.602,"-2.388
"
43.321,-0.115,0.971,0.620,0.050,-0.160,-0.024,88.552,-0.548,-3.745,0.888,0.611,262.987,"-2.380
"
43.572,-0.107,0.963,0.636,0.057,-0.159,-0.028,88.577,-0.481,-4.393,0.889,0.622,264.366,"-2.364
"
43.824,-0.101,0.961,0.648,0.039,-0.158,-0.023,88.601,-0.769,-4.660,0.877,0.636,265.738,"-2.352
"
44.075,-0.091,0.963,0.664,0.025,-0.157,-0.028,88.626,-1.001,-4.588,0.853,0.649,267.102,"-2.336
"
44.327,-0.092,0.965,0.675,0.024,-0.160,-0.046,88.650,-1.141,-4.297,0.869,0.661,268.459,"-2.325
"
44.579,-0.096,0.965,0.681,0.026,-0.157,-0.044,88.675,-1.121,-3.843,0.871,0.672,269.809,"-2.319
"
44.830,-0.111,0.961,0.695,0.035,-0.156,-0.031,88.699,-0.854,-3.137,0.852,0.685,271.152,"-2.305
"
45.082,-0.126,0.952,0.706,0.050,-0.156,-0.029,88.723,-0.652,-2.852,0.869,0.695,272.489,"-2.294
"
45.334,-0.134,0.946,0.713,0.052,-0.154,-0.029,88.747,-0.515,-2.953,0.850,0.704,273.820,"-2.287
"
45.585,-0.135,0.943,0.719,0.062,-0.157,-0.023,88.772,-0.562,-3.486,0.851,0.712,275.146,"-2.281
"
45.837,-0.128,0.942,0.720,0.043,-0.156,-0.029,88.797,-0.640,-3.874,0.853,0.717,276.468,"-2.280
"
46.089,-0.123,0.943,0.715,0.030,-0.157,-0.030,88.823,-0.810,-4.152,0.856,0.718,277.788,"-2.285
"
46.340,-0.122,0.946,0.707,0.028,-0.157,-0.027,88.849,-0.986,-3.953,0.859,0.713,279.110,"-2.293
"
46.592,-0.125,0.946,0.693,0.046,-0.162,-0.038,88.877,-0.890,-3.635,0.894,0.705,280.435,"-2.307
"
46.844,-0.129,0.944,0.686,0.036,-0.164,-0.035,88.904,-0.700,-3.385,0.921,0.695,281.766,"-2.314
"
47.095,-0.133,0.936,0.683,0.045,-0.163,-0.043,88.932,-0.213,-3.255,0.936,0.688,283.102,"-2.317
"
47.347,-0.133,0.928,0.686,0.052,-0.166,-0.029,88.958,-0.033,-3.439,0.947,0.685,284.440,"-2.314
"
47.635,-0.126,0.923,0.692,0.054,-0.163,-0.021,88.991,-0.021,-3.844,0.942,0.687,286.136,"-2.308
"
47.886,-0.117,0.926,0.706,0.052,-0.166,-0.022,89.016,-0.496,-4.373,0.960,0.695,287.472,"-2.294
"
48.138,-0.106,0.934,0.722,0.033,-0.167,-0.029,89.040,-0.903,-4.723,0.976,0.707,288.803,"-2.278
"
48.390,-0.098,0.943,0.736,0.030,-0.165,-0.031,89.063,-1.058,-4.659,0.962,0.722,290.126,"-2.264
"
48.641,-0.098,0.949,0.752,0.019,-0.164,-0.038,89.086,-1.121,-4.181,0.954,0.737,291.439,"-2.248
"
48.893,-0.104,0.946,0.767,0.034,-0.172,-0.055,89.109,-0.607,-3.649,0.991,0.752,292.744,"-2.233
"
49.145,-0.117,0.933,0.776,0.040,-0.170,-0.044,89.132,0.016,-3.000,1.011,0.765,294.041,"-2.224
"
49.397,-0.126,0.920,0.780,0.044,-0.170,-0.037,89.156,0.598,-2.741,1.003,0.773,295.332,"-2.220
"
49.648,-0.135,0.903,0.784,0.058,-0.168,-0.020,89.180,0.514,-2.971,1.002,0.779,296.618,"-2.216
"
49.900,-0.139,0.895,0.791,0.041,-0.170,-0.024,89.204,0.457,-2.988,1.013,0.784,297.901,"-2.209
"
50.152,-0.140,0.894,0.797,0.046,-0.171,-0.025,89.228,0.106,-3.250,1.019,0.791,299.182,"-2.203
"
50.403,-0.139,0.897,0.798,0.050,-0.172,-0.031,89.252,-0.178,-3.436,1.028,0.795,300.458,"-2.202
"
50.655,-0.138,0.904,0.792,0.035,-0.170,-0.030,89.277,-0.399,-3.516,1.025,0.795,301.734,"-2.208
"
50.906,-0.138,0.910,0.778,0.037,-0.169,-0.027,89.303,-0.489,-3.496,1.010,0.789,303.011,"-2.222
"
51.157,-0.139,0.913,0.764,0.039,-0.173,-0.042,89.330,-0.457,-3.375,1.026,0.777,304.293,"-2.236
"
51.408,-0.137,0.914,0.749,0.050,-0.176,-0.044,89.358,-0.329,-3.553,1.068,0.763,305.583,"-2.251
"
51.659,-0.135,0.913,0.739,0.043,-0.175,-0.036,89.385,-0.035,-3.628,1.072,0.749,306.882,"-2.261
"
51.910,-0.127,0.905,0.720,0.044,-0.175,-0.037,89.414,0.240,-3.913,1.068,0.733,308.189,"-2.280
"
52.162,-0.112,0.896,0.712,0.040,-0.175,-0.022,89.441,0.554,-4.351,1.067,0.721,309.504,"-2.288
"
52.413,-0.102,0.891,0.711,0.030,-0.173,-0.021,89.468,0.476,-4.383,1.038,0.715,310.825,"-2.289
"
52.663,-0.094,0.890,0.714,0.037,-0.175,-0.024,89.494,0.424,-4.450,1.061,0.714,312.147,"-2.286
"
52.914,-0.092,0.890,0.731,0.025,-0.174,-0.025,89.519,0.187,-4.196,1.066,0.720,313.469,"-2.269
"
